utc_date,utc_time,deg_C
20141206,0400,11.2
20141206,0500,11.2
20141206,0600,11.2
20141206,0700,11.4
20141206,0800,11.1
20141206,0900,11.1
20141206,1000,11.0
20141206,1100,11.2
20141206,1200,11.6
20141206,1300,11.8
20141206,1400,11.9
20141206,1500,12.5
20141206,1600,13.2
20141206,1700,11.3
20141206,1800,9.2
20141206,1900,8.2
20141206,2000,7.9
20141206,2100,7.6
20141206,2200,6.8
20141206,2300,6.1
20141207,0000,5.4
20141207,0100,4.9
20141207,0200,4.5
20141207,0300,4.3
20141207,0400,3.8
20141207,0500,3.4
20141207,0600,3.3
20141207,0700,3.0
20141207,0800,2.7
20141207,0900,2.5
20141207,1000,2.4
20141207,1100,2.0
20141207,1200,1.8
20141207,1300,1.7
20141207,1400,1.9
20141207,1500,3.0
20141207,1600,5.7
20141207,1700,11.1
20141207,1800,12.1
20141207,1900,12.6
20141207,2000,12.1
20141207,2100,10.4
20141207,2200,6.3
20141207,2300,2.8
20141208,0000,2.8
20141208,0100,2.4
20141208,0200,1.2
20141208,0300,1.1
20141208,0400,1.9
20141208,0500,2.2
20141208,0600,2.6
20141208,0700,1.3
20141208,0800,2.1
20141208,0900,2.7
20141208,1000,2.9
20141208,1100,2.4
20141208,1200,1.9
20141208,1300,2.5
20141208,1400,3.2
20141208,1500,3.9
20141208,1600,7.7
20141208,1700,8.4
20141208,1800,10.1
20141208,1900,10.5
20141208,2000,10.3
20141208,2100,8.6
20141208,2200,7.1
20141208,2300,4.9
20141209,0000,3.7
20141209,0100,3.1
20141209,0200,3.3
20141209,0300,2.2
20141209,0400,0.6
20141209,0500,1.5
20141209,0600,3.8
20141209,0700,4.2
20141209,0800,4.4
20141209,0900,4.2
20141209,1000,3.8
20141209,1100,4.1
20141209,1200,3.0
20141209,1300,3.1
20141209,1400,3.7
20141209,1500,4.9
20141209,1600,5.9
20141209,1700,5.3
20141209,1800,4.2
20141209,1900,3.2
20141209,2000,1.8
20141209,2100,1.4
20141209,2200,1.1
20141209,2300,1.1
20141210,0000,1.1
20141210,0100,1.0
20141210,0200,1.1
20141210,0300,1.2
20141210,0400,1.2
20141210,0500,1.2
20141210,0600,1.3
20141210,0700,1.3
20141210,0800,0.7
20141210,0900,1.0
20141210,1000,0.6
20141210,1100,0.5
20141210,1200,1.0
20141210,1300,1.2
20141210,1400,1.3
20141210,1500,2.4
20141210,1600,2.5
20141210,1700,2.6
20141210,1800,3.1
20141210,1900,3.6
20141210,2000,3.4
20141210,2100,3.4
20141210,2200,2.3
20141210,2300,1.4
20141211,0000,1.2
20141211,0100,0.8
20141211,0200,0.3
20141211,0300,-0.3
20141211,0400,-0.1
20141211,0500,0.1
20141211,0600,-0.1
20141211,0700,-0.1
20141211,0800,-0.2
20141211,0900,-0.4
20141211,1000,-0.5
20141211,1100,-1.0
20141211,1200,-2.0
20141211,1300,-1.8
20141211,1400,-1.0
20141211,1500,0.0
20141211,1600,2.4
20141211,1700,7.6
20141211,1800,9.8
20141211,1900,10.4
20141211,2000,9.4
20141211,2100,7.2
20141211,2200,3.5
20141211,2300,-1.7
20141212,0000,-3.6
20141212,0100,-4.6
20141212,0200,-4.4
20141212,0300,-4.9
20141212,0400,-6.1
20141212,0500,-6.6
20141212,0600,-6.8
20141212,0700,-7.4
20141212,0800,-7.4
20141212,0900,-7.7
20141212,1000,-8.0
20141212,1100,-8.2
20141212,1200,-8.0
20141212,1300,-8.3
20141212,1400,-5.0
20141212,1500,0.6
20141212,1600,6.4
20141212,1700,10.2
20141212,1800,12.9
20141212,1900,13.7
20141212,2000,12.9
20141212,2100,10.6
20141212,2200,5.9
20141212,2300,-0.5
20141213,0000,-1.9
20141213,0100,-3.4
20141213,0200,-3.9
20141213,0300,-4.1
20141213,0400,-4.5
20141213,0500,-6.2
20141213,0600,-6.7
20141213,0700,-7.0
20141213,0800,-7.0
20141213,0900,-6.3
20141213,1000,-6.5
20141213,1100,-6.4
20141213,1200,-2.1
20141213,1300,-0.6
20141213,1400,0.1
20141213,1500,1.1
20141213,1600,1.9
20141213,1700,2.7
20141213,1800,3.3
20141213,1900,3.8
20141213,2000,6.6
20141213,2100,7.7
20141213,2200,4.0
20141213,2300,-1.5
20141214,0000,-2.4
20141214,0100,0.0
20141214,0200,0.9
20141214,0300,1.0
20141214,0400,1.2
20141214,0500,1.2
20141214,0600,1.2
20141214,0700,1.2
20141214,0800,1.1
20141214,0900,1.1
20141214,1000,1.2
20141214,1100,1.3
20141214,1200,1.3
20141214,1300,1.4
20141214,1400,1.7
20141214,1500,3.2
20141214,1600,4.8
20141214,1700,5.9
20141214,1800,8.0
20141214,1900,8.5
20141214,2000,8.8
20141214,2100,7.6
20141214,2200,6.0
20141214,2300,5.0
20141215,0000,4.5
20141215,0100,4.1
20141215,0200,1.6
20141215,0300,-2.5
20141215,0400,-3.0
20141215,0500,-3.5
20141215,0600,-2.1
20141215,0700,-2.2
20141215,0800,-4.0
20141215,0900,-5.0
20141215,1000,-5.3
20141215,1100,-5.8
20141215,1200,-6.5
20141215,1300,-6.3
20141215,1400,-3.8
20141215,1500,1.6
20141215,1600,6.3
20141215,1700,11.5
20141215,1800,15.4
20141215,1900,16.6
20141215,2000,14.4
20141215,2100,12.1
20141215,2200,9.9
20141215,2300,8.0
20141216,0000,7.4
20141216,0100,7.2
20141216,0200,7.3
20141216,0300,7.9
20141216,0400,8.1
20141216,0500,8.0
20141216,0600,7.8
20141216,0700,8.1
20141216,0800,8.4
20141216,0900,8.1
20141216,1000,8.7
20141216,1100,7.7
20141216,1200,7.2
20141216,1300,5.7
20141216,1400,6.3
20141216,1500,6.3
20141216,1600,6.1
20141216,1700,6.3
20141216,1800,7.3
20141216,1900,6.9
20141216,2000,6.5
20141216,2100,5.6
20141216,2200,5.2
20141216,2300,4.5
20141217,0000,4.2
20141217,0100,4.0
20141217,0200,3.9
20141217,0300,3.9
20141217,0400,3.9
20141217,0500,3.8
20141217,0600,3.7
20141217,0700,3.6
20141217,0800,3.0
20141217,0900,2.8
20141217,1000,2.6
20141217,1100,2.5
20141217,1200,2.6
20141217,1300,2.4
20141217,1400,2.1
20141217,1500,2.3
20141217,1600,2.9
20141217,1700,3.3
20141217,1800,4.5
20141217,1900,6.2
20141217,2000,9.5
20141217,2100,5.6
20141217,2200,2.9
20141217,2300,0.8
20141218,0000,-0.5
20141218,0100,-2.1
20141218,0200,-2.7
20141218,0300,-2.6
20141218,0400,-3.0
20141218,0500,-2.7
20141218,0600,-3.4
20141218,0700,-3.8
20141218,0800,-1.8
20141218,0900,-0.9
20141218,1000,-0.4
20141218,1100,0.0
20141218,1200,0.0
20141218,1300,0.0
20141218,1400,0.5
20141218,1500,3.3
20141218,1600,5.6
20141218,1700,8.1
20141218,1800,7.2
20141218,1900,7.1
20141218,2000,5.9
20141218,2100,4.4
20141218,2200,3.9
20141218,2300,2.8
20141219,0000,2.4
20141219,0100,2.5
20141219,0200,2.3
20141219,0300,1.7
20141219,0400,-0.9
20141219,0500,-1.2
20141219,0600,-1.3
20141219,0700,-1.9
20141219,0800,-2.6
20141219,0900,-1.7
20141219,1000,-1.6
20141219,1100,-3.5
20141219,1200,-4.5
20141219,1300,-4.9
20141219,1400,-2.6
20141219,1500,-0.3
20141219,1600,3.7
20141219,1700,5.6
20141219,1800,6.0
20141219,1900,7.5
20141219,2000,6.1
20141219,2100,4.5
20141219,2200,2.9
20141219,2300,1.0
20141220,0000,0.4
20141220,0100,0.4
20141220,0200,-0.1
20141220,0300,0.3
20141220,0400,0.3
20141220,0500,0.5
20141220,0600,0.7
20141220,0700,0.6
20141220,0800,0.8
20141220,0900,0.4
20141220,1000,0.7
20141220,1100,0.8
20141220,1200,0.9
20141220,1300,0.8
20141220,1400,-0.1
20141220,1500,2.3
20141220,1600,4.7
20141220,1700,10.5
20141220,1800,13.4
20141220,1900,12.7
20141220,2000,10.1
20141220,2100,8.0
20141220,2200,6.5
20141220,2300,0.6
20141221,0000,-1.8
20141221,0100,-1.0
20141221,0200,-2.7
20141221,0300,-3.9
20141221,0400,-3.6
20141221,0500,-4.5
20141221,0600,-5.1
20141221,0700,-5.2
20141221,0800,-5.6
20141221,0900,-5.1
20141221,1000,-5.5
20141221,1100,-6.2
20141221,1200,-6.3
20141221,1300,-6.6
20141221,1400,-3.9
20141221,1500,1.7
20141221,1600,7.0
20141221,1700,9.1
20141221,1800,12.8
20141221,1900,13.4
20141221,2000,10.3
20141221,2100,8.5
20141221,2200,7.4
20141221,2300,6.2
20141222,0000,5.2
20141222,0100,4.8
20141222,0200,4.9
20141222,0300,5.0
20141222,0400,5.3
20141222,0500,5.4
20141222,0600,5.3
20141222,0700,5.5
20141222,0800,5.6
20141222,0900,5.6
20141222,1000,5.6
20141222,1100,5.6
20141222,1200,5.4
20141222,1300,5.6
20141222,1400,6.2
20141222,1500,7.3
20141222,1600,8.5
20141222,1700,10.9
20141222,1800,10.2
20141222,1900,10.9
20141222,2000,11.3
20141222,2100,8.9
20141222,2200,8.5
20141222,2300,8.3
20141223,0000,8.2
20141223,0100,8.3
20141223,0200,8.1
20141223,0300,8.0
20141223,0400,7.9
20141223,0500,8.1
20141223,0600,8.5
20141223,0700,8.7
20141223,0800,8.8
20141223,0900,8.8
20141223,1000,9.0
20141223,1100,9.2
20141223,1200,9.3
20141223,1300,9.2
20141223,1400,9.2
20141223,1500,9.7
20141223,1600,10.2
20141223,1700,10.3
20141223,1800,10.4
20141223,1900,10.6
20141223,2000,10.7
20141223,2100,10.6
20141223,2200,10.5
20141223,2300,10.5
20141224,0000,10.3
20141224,0100,10.0
20141224,0200,10.0
20141224,0300,10.1
20141224,0400,9.9
20141224,0500,9.9
20141224,0600,10.0
20141224,0700,10.1
20141224,0800,10.4
20141224,0900,10.3
20141224,1000,10.2
20141224,1100,10.2
20141224,1200,10.2
20141224,1300,10.3
20141224,1400,10.9
20141224,1500,11.6
20141224,1600,12.6
20141224,1700,13.1
20141224,1800,13.7
20141224,1900,12.4
20141224,2000,7.8
20141224,2100,6.2
20141224,2200,5.5
20141224,2300,4.9
20141225,0000,4.8
20141225,0100,4.7
20141225,0200,4.5
20141225,0300,4.2
20141225,0400,4.0
20141225,0500,3.0
20141225,0600,2.7
20141225,0700,2.6
20141225,0800,2.5
20141225,0900,2.4
20141225,1000,2.3
20141225,1100,1.9
20141225,1200,2.0
20141225,1300,1.9
20141225,1400,2.0
20141225,1500,4.1
20141225,1600,4.2
20141225,1700,6.8
20141225,1800,6.1
20141225,1900,8.4
20141225,2000,10.2
20141225,2100,9.1
20141225,2200,6.1
20141225,2300,1.5
20141226,0000,-0.6
20141226,0100,-1.3
20141226,0200,-1.4
20141226,0300,-2.2
20141226,0400,-1.9
20141226,0500,-3.3
20141226,0600,-3.8
20141226,0700,-4.0
20141226,0800,-4.7
20141226,0900,-4.9
20141226,1000,-4.4
20141226,1100,-3.8
20141226,1200,-4.2
20141226,1300,-3.9
20141226,1400,-2.0
20141226,1500,2.4
20141226,1600,7.3
20141226,1700,10.8
20141226,1800,11.9
20141226,1900,12.0
20141226,2000,11.7
20141226,2100,8.5
20141226,2200,6.2
20141226,2300,2.2
20141227,0000,2.7
20141227,0100,2.1
20141227,0200,2.3
20141227,0300,3.6
20141227,0400,4.1
20141227,0500,4.2
20141227,0600,4.7
20141227,0700,4.6
20141227,0800,2.3
20141227,0900,4.7
20141227,1000,5.1
20141227,1100,4.8
20141227,1200,6.0
20141227,1300,6.0
20141227,1400,6.9
20141227,1500,8.3
20141227,1600,10.0
20141227,1700,11.9
20141227,1800,12.0
20141227,1900,12.9
20141227,2000,11.4
20141227,2100,10.4
20141227,2200,9.3
20141227,2300,8.8
20141228,0000,7.7
20141228,0100,7.4
20141228,0200,7.6
20141228,0300,7.4
20141228,0400,7.5
20141228,0500,7.9
20141228,0600,8.8
20141228,0700,8.8
20141228,0800,8.9
20141228,0900,9.0
20141228,1000,8.8
20141228,1100,8.7
20141228,1200,8.6
20141228,1300,8.5
20141228,1400,8.4
20141228,1500,8.5
20141228,1600,8.9
20141228,1700,9.9
20141228,1800,9.9
20141228,1900,9.3
20141228,2000,8.6
20141228,2100,7.9
20141228,2200,6.8
20141228,2300,6.3
20141229,0000,6.0
20141229,0100,5.8
20141229,0200,5.4
20141229,0300,5.2
20141229,0400,5.2
20141229,0500,5.1
20141229,0600,5.1
20141229,0700,5.1
20141229,0800,5.1
20141229,0900,5.0
20141229,1000,4.9
20141229,1100,4.8
20141229,1200,4.7
20141229,1300,4.5
20141229,1400,4.7
20141229,1500,5.4
20141229,1600,6.5
20141229,1700,7.8
20141229,1800,6.8
20141229,1900,6.6
20141229,2000,6.4
20141229,2100,5.7
20141229,2200,4.7
20141229,2300,3.9
20141230,0000,3.4
20141230,0100,3.1
20141230,0200,2.6
20141230,0300,2.3
20141230,0400,2.2
20141230,0500,2.3
20141230,0600,2.0
20141230,0700,1.8
20141230,0800,1.4
20141230,0900,1.2
20141230,1000,1.0
20141230,1100,0.8
20141230,1200,0.4
20141230,1300,0.2
20141230,1400,0.0
20141230,1500,0.5
20141230,1600,2.0
20141230,1700,4.5
20141230,1800,5.5
20141230,1900,6.9
20141230,2000,7.2
20141230,2100,5.3
20141230,2200,2.7
20141230,2300,-1.0
20141231,0000,-2.3
20141231,0100,-3.0
20141231,0200,-3.3
20141231,0300,-4.1
20141231,0400,-5.5
20141231,0500,-4.5
20141231,0600,-3.5
20141231,0700,-3.7
20141231,0800,-3.1
20141231,0900,-2.8
20141231,1000,-2.8
20141231,1100,-3.0
20141231,1200,-4.0
20141231,1300,-5.2
20141231,1400,-3.4
20141231,1500,-1.4
20141231,1600,1.2
20141231,1700,5.7
20141231,1800,8.0
20141231,1900,5.8
20141231,2000,5.0
20141231,2100,3.9
20141231,2200,1.3
20141231,2300,-2.8
20150101,0000,-5.0
20150101,0100,-5.8
20150101,0200,-6.3
20150101,0300,-6.7
20150101,0400,-7.2
20150101,0500,-7.5
20150101,0600,-7.7
20150101,0700,-8.0
20150101,0800,-7.4
20150101,0900,-7.5
20150101,1000,-7.9
20150101,1100,-7.7
20150101,1200,-5.5
20150101,1300,-4.0
20150101,1400,-2.6
20150101,1500,-0.5
20150101,1600,1.8
20150101,1700,2.8
20150101,1800,3.8
20150101,1900,5.1
20150101,2000,4.3
20150101,2100,3.5
20150101,2200,2.5
20150101,2300,1.9
20150102,0000,1.6
20150102,0100,1.7
20150102,0200,1.7
20150102,0300,1.8
20150102,0400,1.9
20150102,0500,2.1
20150102,0600,2.4
20150102,0700,2.4
20150102,0800,2.4
20150102,0900,2.7
20150102,1000,2.9
20150102,1100,2.7
20150102,1200,3.0
20150102,1300,2.7
20150102,1400,3.2
20150102,1500,4.1
20150102,1600,5.6
20150102,1700,6.5
20150102,1800,6.7
20150102,1900,8.2
20150102,2000,7.6
20150102,2100,7.1
20150102,2200,6.5
20150102,2300,6.0
20150103,0000,5.6
20150103,0100,5.2
20150103,0200,5.2
20150103,0300,5.5
20150103,0400,5.6
20150103,0500,5.6
20150103,0600,5.8
20150103,0700,7.0
20150103,0800,8.4
20150103,0900,8.6
20150103,1000,9.1
20150103,1100,9.4
20150103,1200,10.0
20150103,1300,10.5
20150103,1400,10.8
20150103,1500,11.2
20150103,1600,11.5
20150103,1700,11.8
20150103,1800,11.7
20150103,1900,12.1
20150103,2000,12.1
20150103,2100,12.1
20150103,2200,12.1
20150103,2300,11.9
20150104,0000,11.8
20150104,0100,12.1
20150104,0200,12.2
20150104,0300,12.2
20150104,0400,12.1
20150104,0500,11.9
20150104,0600,12.2
20150104,0700,12.6
20150104,0800,12.5
20150104,0900,12.6
20150104,1000,12.7
20150104,1100,12.7
20150104,1200,12.7
20150104,1300,12.2
20150104,1400,11.2
20150104,1500,10.0
20150104,1600,10.2
20150104,1700,9.9
20150104,1800,9.7
20150104,1900,9.7
20150104,2000,7.5
20150104,2100,6.2
20150104,2200,5.2
20150104,2300,4.3
20150105,0000,4.0
20150105,0100,3.2
20150105,0200,2.8
20150105,0300,2.1
20150105,0400,1.2
20150105,0500,0.6
20150105,0600,0.2
20150105,0700,-0.6
20150105,0800,-1.5
20150105,0900,-2.6
20150105,1000,-3.9
20150105,1100,-5.1
20150105,1200,-4.7
20150105,1300,-5.2
20150105,1400,-6.0
20150105,1500,-3.8
20150105,1600,-0.8
20150105,1700,2.3
20150105,1800,4.2
20150105,1900,5.1
20150105,2000,5.6
20150105,2100,4.5
20150105,2200,1.8
20150105,2300,-2.5
20150106,0000,-4.6
20150106,0100,-5.4
20150106,0200,-5.9
20150106,0300,-6.2
20150106,0400,-5.8
20150106,0500,-6.4
20150106,0600,-6.6
20150106,0700,-4.6
20150106,0800,-3.6
20150106,0900,-3.7
20150106,1000,-4.1
20150106,1100,-4.7
20150106,1200,-3.9
20150106,1300,-3.3
20150106,1400,-2.6
20150106,1500,-0.4
20150106,1600,2.4
20150106,1700,5.6
20150106,1800,6.9
20150106,1900,5.4
20150106,2000,5.6
20150106,2100,5.5
20150106,2200,2.5
20150106,2300,-1.1
20150107,0000,-2.4
20150107,0100,-3.0
20150107,0200,-3.8
20150107,0300,-4.3
20150107,0400,-4.5
20150107,0500,-4.6
20150107,0600,-4.7
20150107,0700,-5.4
20150107,0800,-6.3
20150107,0900,-6.1
20150107,1000,-5.1
20150107,1100,-4.5
20150107,1200,-5.6
20150107,1300,-5.9
20150107,1400,-5.8
20150107,1500,-5.5
20150107,1600,-4.3
20150107,1700,-3.1
20150107,1800,-4.2
20150107,1900,-5.5
20150107,2000,-5.6
20150107,2100,-5.9
20150107,2200,-9.5
20150107,2300,-11.4
20150108,0000,-12.1
20150108,0100,-12.5
20150108,0200,-12.8
20150108,0300,-13.7
20150108,0400,-14.0
20150108,0500,-14.4
20150108,0600,-14.6
20150108,0700,-15.1
20150108,0800,-15.4
20150108,0900,-15.7
20150108,1000,-16.0
20150108,1100,-16.6
20150108,1200,-16.6
20150108,1300,-16.6
20150108,1400,-14.6
20150108,1500,-10.5
20150108,1600,-6.4
20150108,1700,-1.4
20150108,1800,1.5
20150108,1900,3.7
20150108,2000,3.1
20150108,2100,1.6
20150108,2200,-1.6
20150108,2300,-3.5
20150109,0000,-4.9
20150109,0100,-5.9
20150109,0200,-5.1
20150109,0300,-5.2
20150109,0400,-4.7
20150109,0500,-3.7
20150109,0600,-3.2
20150109,0700,-3.2
20150109,0800,-4.8
20150109,0900,-6.3
20150109,1000,-6.9
20150109,1100,-7.1
20150109,1200,-6.1
20150109,1300,-5.4
20150109,1400,-5.0
20150109,1500,-4.2
20150109,1600,-0.8
20150109,1700,2.8
20150109,1800,4.7
20150109,1900,5.2
20150109,2000,4.3
20150109,2100,2.3
20150109,2200,-0.7
20150109,2300,-4.8
20150110,0000,-6.6
20150110,0100,-8.0
20150110,0200,-9.1
20150110,0300,-9.7
20150110,0400,-10.0
20150110,0500,-10.6
20150110,0600,-11.2
20150110,0700,-11.7
20150110,0800,-12.5
20150110,0900,-13.2
20150110,1000,-13.8
20150110,1100,-14.2
20150110,1200,-14.1
20150110,1300,-14.0
20150110,1400,-11.2
20150110,1500,-6.3
20150110,1600,-1.6
20150110,1700,4.3
20150110,1800,7.9
20150110,1900,9.6
20150110,2000,9.1
20150110,2100,6.4
20150110,2200,2.6
20150110,2300,-3.7
20150111,0000,-7.7
20150111,0100,-9.3
20150111,0200,-9.8
20150111,0300,-9.9
20150111,0400,-9.9
20150111,0500,-9.3
20150111,0600,-9.0
20150111,0700,-8.4
20150111,0800,-6.6
20150111,0900,-5.1
20150111,1000,-2.3
20150111,1100,-1.8
20150111,1200,-2.1
20150111,1300,-0.3
20150111,1400,-0.9
20150111,1500,3.0
20150111,1600,5.6
20150111,1700,6.5
20150111,1800,5.6
20150111,1900,3.8
20150111,2000,3.3
20150111,2100,3.3
20150111,2200,3.8
20150111,2300,3.6
20150112,0000,3.2
20150112,0100,3.1
20150112,0200,3.0
20150112,0300,3.3
20150112,0400,3.6
20150112,0500,4.0
20150112,0600,4.2
20150112,0700,5.0
20150112,0800,5.6
20150112,0900,5.8
20150112,1000,6.0
20150112,1100,6.3
20150112,1200,6.7
20150112,1300,6.8
20150112,1400,7.3
20150112,1500,7.5
20150112,1600,8.2
20150112,1700,8.5
20150112,1800,8.3
20150112,1900,8.6
20150112,2000,9.6
20150112,2100,8.4
20150112,2200,7.8
20150112,2300,6.8
20150113,0000,5.3
20150113,0100,4.4
20150113,0200,3.7
20150113,0300,3.1
20150113,0400,2.5
20150113,0500,1.9
20150113,0600,1.6
20150113,0700,1.0
20150113,0800,0.5
20150113,0900,0.1
20150113,1000,-0.1
20150113,1100,-0.3
20150113,1200,-0.5
20150113,1300,-0.6
20150113,1400,-0.6
20150113,1500,-0.4
20150113,1600,0.2
20150113,1700,0.7
20150113,1800,0.7
20150113,1900,0.9
20150113,2000,0.5
20150113,2100,0.2
20150113,2200,-0.2
20150113,2300,-0.5
20150114,0000,-0.7
20150114,0100,-0.7
20150114,0200,-0.7
20150114,0300,-0.8
20150114,0400,-0.8
20150114,0500,-0.9
20150114,0600,-0.9
20150114,0700,-0.9
20150114,0800,-0.8
20150114,0900,-0.8
20150114,1000,-0.9
20150114,1100,-0.8
20150114,1200,-0.8
20150114,1300,-0.8
20150114,1400,-0.9
20150114,1500,-0.5
20150114,1600,0.2
20150114,1700,0.9
20150114,1800,2.4
20150114,1900,2.3
20150114,2000,2.4
20150114,2100,2.3
20150114,2200,1.4
20150114,2300,-1.0
20150115,0000,-1.5
20150115,0100,-2.2
20150115,0200,-2.4
20150115,0300,-2.8
20150115,0400,-2.9
20150115,0500,-3.8
20150115,0600,-3.5
20150115,0700,-3.4
20150115,0800,-3.4
20150115,0900,-3.5
20150115,1000,-4.2
20150115,1100,-4.7
20150115,1200,-3.7
20150115,1300,-3.3
20150115,1400,-2.4
20150115,1500,-1.2
20150115,1600,-0.4
20150115,1700,0.4
20150115,1800,1.8
20150115,1900,1.5
20150115,2000,1.7
20150115,2100,0.7
20150115,2200,1.2
20150115,2300,0.1
20150116,0000,-0.2
20150116,0100,-0.3
20150116,0200,-0.3
20150116,0300,-0.5
20150116,0400,-1.4
20150116,0500,-3.7
20150116,0600,-5.5
20150116,0700,-6.4
20150116,0800,-6.4
20150116,0900,-6.9
20150116,1000,-7.5
20150116,1100,-8.0
20150116,1200,-8.3
20150116,1300,-8.3
20150116,1400,-5.7
20150116,1500,-1.0
20150116,1600,2.9
20150116,1700,7.2
20150116,1800,10.9
20150116,1900,12.9
20150116,2000,12.4
20150116,2100,11.6
20150116,2200,8.0
20150116,2300,1.9
20150117,0000,-1.7
20150117,0100,-3.4
20150117,0200,-4.6
20150117,0300,-4.7
20150117,0400,-5.2
20150117,0500,-5.9
20150117,0600,-6.4
20150117,0700,-6.5
20150117,0800,-6.8
20150117,0900,-6.9
20150117,1000,-7.1
20150117,1100,-7.1
20150117,1200,-6.8
20150117,1300,-6.4
20150117,1400,-3.5
20150117,1500,1.6
20150117,1600,5.7
20150117,1700,9.3
20150117,1800,11.5
20150117,1900,12.8
20150117,2000,13.1
20150117,2100,11.8
20150117,2200,9.3
20150117,2300,5.1
20150118,0000,2.8
20150118,0100,2.1
20150118,0200,1.6
20150118,0300,1.8
20150118,0400,2.1
20150118,0500,2.9
20150118,0600,2.4
20150118,0700,2.8
20150118,0800,2.5
20150118,0900,2.9
20150118,1000,3.5
20150118,1100,3.6
20150118,1200,0.7
20150118,1300,-1.7
20150118,1400,-0.3
20150118,1500,3.2
20150118,1600,5.9
20150118,1700,8.4
20150118,1800,10.8
20150118,1900,11.2
20150118,2000,11.4
20150118,2100,10.1
20150118,2200,8.0
20150118,2300,4.5
20150119,0000,2.2
20150119,0100,-1.7
20150119,0200,-2.3
20150119,0300,-2.4
20150119,0400,-2.8
20150119,0500,-2.5
20150119,0600,-1.1
20150119,0700,-2.4
20150119,0800,-3.1
20150119,0900,-3.3
20150119,1000,-3.0
20150119,1100,-3.0
20150119,1200,-4.4
20150119,1300,-5.1
20150119,1400,-2.6
20150119,1500,4.0
20150119,1600,9.3
20150119,1700,13.2
20150119,1800,16.2
20150119,1900,17.4
20150119,2000,16.8
20150119,2100,14.9
20150119,2200,12.2
20150119,2300,7.0
20150120,0000,4.3
20150120,0100,0.8
20150120,0200,0.1
20150120,0300,-0.6
20150120,0400,0.4
20150120,0500,1.9
20150120,0600,1.5
20150120,0700,3.5
20150120,0800,2.9
20150120,0900,0.7
20150120,1000,-0.2
20150120,1100,0.3
20150120,1200,0.3
20150120,1300,0.1
20150120,1400,2.5
20150120,1500,7.4
20150120,1600,12.3
20150120,1700,15.4
20150120,1800,18.0
20150120,1900,18.3
20150120,2000,18.0
20150120,2100,14.8
20150120,2200,11.0
20150120,2300,7.6
20150121,0000,5.8
20150121,0100,6.6
20150121,0200,5.9
20150121,0300,4.9
20150121,0400,5.1
20150121,0500,4.2
20150121,0600,2.9
20150121,0700,-1.4
20150121,0800,-0.9
20150121,0900,-0.5
20150121,1000,0.2
20150121,1100,1.9
20150121,1200,-1.9
20150121,1300,-3.6
20150121,1400,-1.5
20150121,1500,5.0
20150121,1600,10.2
20150121,1700,13.7
20150121,1800,15.1
20150121,1900,16.0
20150121,2000,14.9
20150121,2100,13.1
20150121,2200,9.8
20150121,2300,4.7
20150122,0000,-0.7
20150122,0100,-2.4
20150122,0200,-3.5
20150122,0300,-4.2
20150122,0400,-4.7
20150122,0500,-4.9
20150122,0600,-4.0
20150122,0700,-2.2
20150122,0800,-2.4
20150122,0900,-2.5
20150122,1000,-2.5
20150122,1100,-2.7
20150122,1200,-2.6
20150122,1300,-2.5
20150122,1400,-0.7
20150122,1500,2.9
20150122,1600,6.0
20150122,1700,9.6
20150122,1800,9.2
20150122,1900,7.0
20150122,2000,6.1
20150122,2100,6.4
20150122,2200,5.4
20150122,2300,3.1
20150123,0000,1.7
20150123,0100,1.4
20150123,0200,1.3
20150123,0300,1.2
20150123,0400,1.1
20150123,0500,1.1
20150123,0600,1.4
20150123,0700,1.1
20150123,0800,0.9
20150123,0900,0.9
20150123,1000,0.8
20150123,1100,0.7
20150123,1200,0.8
20150123,1300,0.9
20150123,1400,1.3
20150123,1500,2.0
20150123,1600,3.3
20150123,1700,3.5
20150123,1800,3.0
20150123,1900,3.0
20150123,2000,3.3
20150123,2100,3.2
20150123,2200,3.3
20150123,2300,3.0
20150124,0000,2.7
20150124,0100,2.4
20150124,0200,2.2
20150124,0300,2.3
20150124,0400,2.0
20150124,0500,1.5
20150124,0600,0.9
20150124,0700,0.4
20150124,0800,0.0
20150124,0900,-0.2
20150124,1000,-0.6
20150124,1100,-0.9
20150124,1200,-1.2
20150124,1300,-1.9
20150124,1400,-2.6
20150124,1500,-2.3
20150124,1600,-0.8
20150124,1700,2.9
20150124,1800,4.7
20150124,1900,6.8
20150124,2000,7.5
20150124,2100,7.0
20150124,2200,4.9
20150124,2300,1.6
20150125,0000,-0.6
20150125,0100,-0.8
20150125,0200,-1.0
20150125,0300,-1.5
20150125,0400,-1.9
20150125,0500,-1.8
20150125,0600,-1.7
20150125,0700,-1.6
20150125,0800,-2.1
20150125,0900,-2.8
20150125,1000,-2.7
20150125,1100,-3.5
20150125,1200,-3.5
20150125,1300,-3.3
20150125,1400,-1.0
20150125,1500,2.8
20150125,1600,7.2
20150125,1700,10.0
20150125,1800,11.8
20150125,1900,13.1
20150125,2000,10.2
20150125,2100,9.5
20150125,2200,8.1
20150125,2300,6.1
20150126,0000,5.7
20150126,0100,5.1
20150126,0200,4.7
20150126,0300,4.6
20150126,0400,4.3
20150126,0500,4.4
20150126,0600,3.5
20150126,0700,2.5
20150126,0800,2.8
20150126,0900,2.4
20150126,1000,2.2
20150126,1100,2.0
20150126,1200,1.5
20150126,1300,0.5
